Fecha,LATINO,REP_DOM,BRAZIL,COLOMBIA,ECUADOR,ARGENTINA,MEXICO,PERU,PANAMA,VENEZUELA,URUGUAY,CHILE,EL_SALVADOR,RD_LATINO,,,,,,,,,,,,,,
5-Aug-08,3.38,5.13,2.24,2.08,6.61,6.37,1.83,1.80,2.09,6.75,3.13,,,1.75,,,,,,,,,,,,,,
6-Aug-08,3.34,4.99,2.20,2.08,6.62,6.43,1.81,1.77,2.04,6.66,3.07,,,1.65,,,,,,,,,,,,,,
7-Aug-08,3.45,5.11,2.29,2.16,6.75,6.84,1.87,1.88,2.13,6.81,3.17,,,1.66,,,,,,,,,,,,,,
8-Aug-08,3.50,5.14,2.29,2.17,6.74,7.29,1.91,1.90,2.14,6.93,3.18,,,1.63,,,,,,,,,,,,,,
11-Aug-08,3.43,5.09,2.25,2.16,6.72,6.68,1.88,1.83,2.09,6.90,3.13,,,1.65,,,,,,,,,,,,,,
12-Aug-08,3.50,5.17,2.30,2.20,6.82,6.72,1.95,1.89,2.15,7.08,3.21,,,1.67,,,,,,,,,,,,,,
13-Aug-08,3.48,5.02,2.30,2.17,6.80,6.57,1.96,1.90,2.14,7.01,3.19,,,1.54,,,,,,,,,,,,,,
14-Aug-08,3.50,5.06,2.34,2.21,6.84,6.56,1.99,1.94,2.19,7.00,3.22,,,1.55,,,,,,,,,,,,,,
15-Aug-08,3.52,5.06,2.38,2.25,6.87,6.64,2.03,2.00,2.24,6.83,3.25,,,1.54,,,,,,,,,,,,,,
18-Aug-08,3.57,5.09,2.43,2.29,7.23,6.72,2.06,2.03,2.27,6.85,3.27,,,1.53,,,,,,,,,,,,,,
19-Aug-08,3.54,5.08,2.40,2.28,7.20,6.72,2.05,2.01,2.24,6.79,3.23,,,1.53,,,,,,,,,,,,,,
20-Aug-08,3.58,5.14,2.45,2.33,7.25,6.77,2.08,2.06,2.28,6.84,3.28,,,1.56,,,,,,,,,,,,,,
21-Aug-08,3.56,5.09,2.40,2.28,7.28,6.81,2.06,2.02,2.24,6.80,3.24,,,1.53,,,,,,,,,,,,,,
22-Aug-08,3.54,5.05,2.39,2.26,7.25,6.75,2.06,2.00,2.22,6.77,3.21,,,1.51,,,,,,,,,,,,,,
25-Aug-08,3.60,5.12,2.46,2.33,7.33,6.85,2.11,2.05,2.29,6.83,3.27,,,1.52,,,,,,,,,,,,,,
26-Aug-08,3.60,5.07,2.46,2.32,7.41,6.80,2.10,2.09,2.30,6.82,3.26,,,1.47,,,,,,,,,,,,,,
27-Aug-08,3.60,5.09,2.47,2.31,7.42,6.78,2.12,2.09,2.30,6.76,3.27,,,1.49,,,,,,,,,,,,,,
28-Aug-08,3.56,5.02,2.44,2.27,7.28,6.76,2.09,2.08,2.29,6.60,3.23,,,1.46,,,,,,,,,,,,,,
29-Aug-08,3.51,4.97,2.40,2.23,7.24,6.71,2.07,2.04,2.25,6.48,3.19,,,1.46,,,,,,,,,,,,,,
2-Sep-08,3.58,5.02,2.46,2.30,7.31,6.78,2.11,2.14,2.29,6.68,3.24,,,1.43,,,,,,,,,,,,,,
3-Sep-08,3.64,4.88,2.51,2.35,7.37,6.98,2.12,2.20,2.34,6.83,3.30,,,1.23,,,,,,,,,,,,,,
4-Sep-08,3.72,4.92,2.59,2.42,7.49,7.13,2.16,2.23,2.40,7.00,3.35,,,1.20,,,,,,,,,,,,,,
5-Sep-08,3.75,4.94,2.61,2.42,7.62,7.22,2.18,2.25,2.42,7.07,3.40,,,1.18,,,,,,,,,,,,,,
8-Sep-08,3.68,4.83,2.54,2.35,7.56,7.08,2.11,2.18,2.35,7.02,3.37,,,1.15,,,,,,,,,,,,,,
9-Sep-08,3.84,4.90,2.68,2.48,8.04,7.43,2.22,2.31,2.47,7.24,3.49,,,1.06,,,,,,,,,,,,,,
10-Sep-08,3.85,4.90,2.68,2.50,8.06,7.42,2.25,2.31,2.46,7.24,3.48,,,1.05,,,,,,,,,,,,,,
11-Sep-08,3.91,4.98,2.72,2.50,8.31,7.54,2.26,2.37,2.50,7.46,3.57,,,1.07,,,,,,,,,,,,,,
12-Sep-08,3.94,5.07,2.68,2.48,8.41,7.64,2.22,2.38,2.44,7.89,3.54,,,1.13,,,,,,,,,,,,,,
15-Sep-08,4.40,5.44,3.10,2.91,9.74,8.25,2.58,2.69,2.73,9.04,3.80,,,1.04,,,,,,,,,,,,,,
16-Sep-08,4.80,5.62,3.49,3.26,10.06,8.76,2.80,2.94,2.96,10.43,4.02,,,0.82,,,,,,,,,,,,,,
17-Sep-08,4.97,5.75,3.73,3.44,10.26,9.30,2.89,3.12,3.05,10.56,4.19,,,0.78,,,,,,,,,,,,,,
18-Sep-08,4.78,5.86,3.39,3.17,10.37,8.91,2.87,2.97,3.02,9.84,4.23,,,1.08,,,,,,,,,,,,,,
19-Sep-08,4.15,5.52,2.85,2.60,9.27,8.06,2.41,2.54,2.51,8.19,3.68,,,1.37,,,,,,,,,,,,,,
22-Sep-08,4.05,5.38,2.79,2.54,9.04,7.69,2.32,2.45,2.38,8.20,3.56,,,1.33,,,,,,,,,,,,,,
23-Sep-08,4.17,5.45,2.90,2.66,9.10,7.85,2.44,2.62,2.50,8.38,3.62,,,1.28,,,,,,,,,,,,,,
24-Sep-08,4.29,5.51,2.97,2.76,9.30,8.14,2.56,2.75,2.64,8.48,3.76,,,1.22,,,,,,,,,,,,,,
25-Sep-08,4.25,5.45,2.86,2.71,9.46,8.26,2.43,2.70,2.72,8.45,3.70,,,1.20,,,,,,,,,,,,,,
26-Sep-08,4.39,5.87,2.98,2.91,9.52,8.52,2.55,2.78,2.88,8.69,3.82,,,1.49,,,,,,,,,,,,,,
29-Sep-08,4.77,6.46,3.39,3.33,10.08,9.24,2.83,3.10,3.14,9.33,4.13,,,1.69,,,,,,,,,,,,,,
30-Sep-08,4.75,6.71,3.33,3.18,10.01,9.53,2.75,3.10,3.05,9.59,4.12,,,1.96,,,,,,,,,,,,,,
1-Oct-08,4.86,7.26,3.38,3.24,10.78,10.05,2.75,3.18,3.07,9.85,4.20,,,2.40,,,,,,,,,,,,,,
2-Oct-08,5.07,7.42,3.58,3.50,11.62,10.99,2.88,3.26,3.13,10.19,4.32,,,2.34,,,,,,,,,,,,,,
3-Oct-08,5.05,7.51,3.51,3.47,11.60,10.40,2.84,3.29,3.17,10.36,4.41,,,2.46,,,,,,,,,,,,,,
6-Oct-08,5.80,9.42,4.11,4.21,13.41,11.61,3.42,4.02,3.81,11.82,5.20,,,3.62,,,,,,,,,,,,,,
7-Oct-08,5.86,9.40,4.06,4.35,12.98,12.32,3.41,4.09,3.79,12.10,5.30,,,3.54,,,,,,,,,,,,,,
8-Oct-08,6.27,9.73,4.42,4.79,13.47,12.94,3.70,4.44,4.09,13.56,5.40,,,3.46,,,,,,,,,,,,,,
9-Oct-08,6.39,9.60,4.44,4.79,14.31,12.84,4.00,4.58,4.11,13.76,5.50,,,3.22,,,,,,,,,,,,,,
10-Oct-08,6.99,10.37,5.22,5.64,15.09,13.58,4.47,5.05,4.47,14.81,5.92,,,3.38,,,,,,,,,,,,,,
14-Oct-08,6.24,11.31,4.40,4.78,13.97,12.42,3.80,4.74,4.08,12.52,5.46,,,5.07,,,,,,,,,,,,,,
15-Oct-08,6.55,11.28,4.69,5.01,14.70,13.34,4.10,4.83,4.15,13.59,5.41,,,4.73,,,,,,,,,,,,,,
16-Oct-08,6.90,11.71,4.96,5.40,15.43,13.72,4.49,4.95,4.39,14.28,5.81,,,4.81,,,,,,,,,,,,,,
17-Oct-08,6.92,11.71,4.85,5.21,16.10,13.64,4.51,4.99,4.36,14.54,5.94,,,4.79,,,,,,,,,,,,,,
20-Oct-08,7.06,11.75,4.90,5.30,16.68,13.85,4.77,5.10,4.50,14.73,5.96,,,4.69,,,,,,,,,,,,,,
21-Oct-08,7.65,13.43,5.32,5.85,19.16,16.27,5.21,5.36,4.96,16.17,6.43,,,5.78,,,,,,,,,,,,,,
22-Oct-08,8.83,15.13,6.70,6.99,24.39,19.05,5.96,6.12,5.90,18.59,7.07,,,6.31,,,,,,,,,,,,,,
23-Oct-08,9.22,15.96,6.88,7.41,28.19,18.78,6.27,6.53,6.39,18.04,8.76,,,6.74,,,,,,,,,,,,,,
24-Oct-08,9.12,17.15,6.68,7.09,29.89,18.43,6.17,6.45,6.48,17.58,8.74,,,8.03,,,,,,,,,,,,,,
27-Oct-08,8.89,17.10,6.14,6.72,29.85,18.41,5.81,6.38,6.33,17.32,9.05,,,8.21,,,,,,,,,,,,,,
28-Oct-08,8.48,17.00,5.62,6.40,31.30,18.97,5.01,6.04,6.11,16.60,9.07,,,8.51,,,,,,,,,,,,,,
29-Oct-08,8.12,16.98,5.18,6.11,31.29,18.94,4.37,6.02,5.92,15.83,8.99,,,8.86,,,,,,,,,,,,,,
30-Oct-08,7.83,16.93,4.91,5.69,31.53,18.92,4.08,5.51,5.59,15.42,8.92,,,9.10,,,,,,,,,,,,,,
31-Oct-08,7.47,16.90,4.51,5.31,31.50,17.87,3.90,5.13,5.11,14.86,8.34,,,9.42,,,,,,,,,,,,,,
3-Nov-08,7.27,16.91,4.40,5.14,30.80,16.64,3.92,4.84,4.99,14.34,7.94,,,9.64,,,,,,,,,,,,,,
4-Nov-08,6.93,15.83,4.19,4.68,30.89,16.25,3.99,4.28,4.39,13.78,6.97,,,8.90,,,,,,,,,,,,,,
5-Nov-08,7.21,16.03,4.44,4.93,31.09,17.14,4.27,4.44,4.81,14.23,6.97,,,8.82,,,,,,,,,,,,,,
6-Nov-08,7.32,16.02,4.51,5.06,31.09,17.11,4.31,4.49,4.78,15.23,6.98,,,8.69,,,,,,,,,,,,,,
7-Nov-08,7.26,16.01,4.41,5.04,29.45,17.11,4.22,4.41,4.84,15.16,7.08,,,8.75,,,,,,,,,,,,,,
10-Nov-08,7.16,15.96,4.34,4.98,29.41,17.07,4.13,4.36,4.80,14.74,6.96,,,8.80,,,,,,,,,,,,,,
12-Nov-08,7.48,16.16,4.61,5.26,30.29,17.51,4.44,4.55,5.04,15.52,7.19,,,8.68,,,,,,,,,,,,,,
13-Nov-08,7.70,16.16,4.60,5.48,42.18,18.99,4.45,4.71,5.16,16.15,7.13,,,8.46,,,,,,,,,,,,,,
14-Nov-08,7.72,16.21,4.62,5.37,44.60,19.65,4.46,4.74,5.19,15.78,7.31,,,8.49,,,,,,,,,,,,,,
17-Nov-08,7.66,16.19,4.52,5.39,44.57,18.35,4.49,4.72,5.17,15.65,7.37,,,8.53,,,,,,,,,,,,,,
18-Nov-08,7.77,16.34,4.66,5.65,44.69,18.35,4.71,4.84,5.28,15.22,7.47,,,8.56,,,,,,,,,,,,,,
19-Nov-08,8.02,16.43,4.96,6.01,44.76,18.65,5.01,5.03,5.44,15.32,7.57,,,8.41,,,,,,,,,,,,,,
20-Nov-08,8.42,16.63,5.35,6.46,44.93,19.12,5.37,5.42,5.92,16.01,7.90,,,8.21,,,,,,,,,,,,,,
21-Nov-08,8.44,16.57,5.40,6.46,42.80,19.09,5.38,5.42,5.87,16.26,7.99,,,8.13,,,,,,,,,,,,,,
24-Nov-08,8.07,16.48,5.00,6.03,42.13,18.45,4.94,5.19,5.64,15.55,7.72,,,8.41,,,,,,,,,,,,,,
25-Nov-08,7.93,16.56,4.84,5.77,40.39,18.28,4.82,5.20,5.65,15.30,7.58,,,8.63,,,,,,,,,,,,,,
26-Nov-08,7.93,17.04,4.89,5.74,35.75,17.20,4.81,5.29,5.81,15.42,7.73,,,9.11,,,,,,,,,,,,,,
28-Nov-08,7.95,17.05,4.90,5.75,35.76,17.22,4.82,5.30,5.82,15.44,7.75,,,9.10,,,,,,,,,,,,,,
1-Dec-08,8.30,17.35,5.30,6.10,36.04,17.77,5.18,5.60,6.12,15.89,8.06,,,9.05,,,,,,,,,,,,,,
2-Dec-08,8.33,17.43,5.26,5.98,34.81,18.06,5.15,5.57,6.23,16.44,8.14,,,9.10,,,,,,,,,,,,,,
3-Dec-08,8.29,17.49,5.24,5.95,34.89,18.15,4.96,5.53,6.25,16.45,8.22,,,9.20,,,,,,,,,,,,,,
4-Dec-08,8.41,17.58,5.31,5.92,35.58,18.58,5.11,5.54,6.33,16.88,8.31,,,9.17,,,,,,,,,,,,,,
5-Dec-08,8.32,17.85,5.23,5.83,34.90,18.49,4.98,5.45,6.26,16.83,8.28,,,9.53,,,,,,,,,,,,,,
8-Dec-08,8.10,17.41,5.00,5.70,34.86,17.99,4.65,5.24,5.91,16.81,8.18,,,9.31,,,,,,,,,,,,,,
9-Dec-08,8.11,17.50,5.00,5.63,34.91,18.42,4.65,5.19,5.85,17.01,8.11,,,9.39,,,,,,,,,,,,,,
10-Dec-08,8.06,17.50,4.90,5.46,35.11,18.33,4.62,5.15,5.74,17.48,7.87,,,9.44,,,,,,,,,,,,,,
11-Dec-08,8.05,17.56,4.90,5.39,34.96,18.36,4.61,5.16,5.68,17.56,7.76,,,9.51,,,,,,,,,,,,,,
12-Dec-08,8.17,17.60,4.95,5.34,39.24,19.06,4.67,5.15,5.72,18.37,7.74,,,9.43,,,,,,,,,,,,,,
15-Dec-08,8.29,17.66,5.06,5.40,43.25,19.60,4.73,5.21,5.80,18.80,7.68,,,9.36,,,,,,,,,,,,,,
16-Dec-08,8.34,17.81,5.04,5.42,50.20,19.46,4.76,5.25,5.82,18.87,7.71,,,9.48,,,,,,,,,,,,,,
17-Dec-08,8.03,17.49,4.65,5.12,50.40,18.46,4.48,5.14,5.67,18.37,7.51,,,9.47,,,,,,,,,,,,,,
18-Dec-08,8.00,17.59,4.55,5.06,50.54,18.94,4.46,5.19,5.60,18.46,7.62,,,9.59,,,,,,,,,,,,,,
19-Dec-08,7.91,17.15,4.50,5.03,50.55,18.42,4.37,5.14,5.46,18.73,7.11,,,9.24,,,,,,,,,,,,,,
22-Dec-08,7.87,16.78,4.46,5.06,50.69,18.22,4.37,5.15,5.43,18.73,6.87,,,8.91,,,,,,,,,,,,,,
23-Dec-08,7.78,16.02,4.38,4.99,46.66,18.17,4.32,5.08,5.36,18.61,6.82,,,8.23,,,,,,,,,,,,,,
24-Dec-08,7.77,15.99,4.37,4.97,46.72,18.17,4.31,5.06,5.35,18.60,6.81,,,8.22,,,,,,,,,,,,,,
26-Dec-08,7.78,15.98,4.37,4.98,46.71,18.17,4.31,5.07,5.36,18.60,6.82,,,8.21,,,,,,,,,,,,,,
29-Dec-08,7.83,16.12,4.40,5.06,47.35,17.42,4.39,5.15,5.44,18.71,6.90,,,8.29,,,,,,,,,,,,,,
30-Dec-08,7.77,16.08,4.31,5.00,47.29,17.05,4.35,5.10,5.40,18.67,6.87,,,8.32,,,,,,,,,,,,,,
31-Dec-08,7.75,16.05,4.29,4.98,47.31,17.04,4.34,5.09,5.39,18.64,6.85,,,8.30,,,,,,,,,,,,,,
2-Jan-09,7.53,15.83,4.05,4.74,47.20,16.81,4.11,4.85,5.16,18.42,6.61,,,8.30,,,,,,,,,,,,,,
5-Jan-09,7.29,15.80,3.93,4.60,43.42,16.37,3.90,4.68,4.93,17.92,5.94,,,8.51,,,,,,,,,,,,,,
6-Jan-09,7.12,15.80,3.88,4.70,40.39,15.72,3.85,4.65,4.79,16.33,5.91,,,8.68,,,,,,,,,,,,,,
7-Jan-09,7.18,15.15,4.02,4.86,39.30,15.80,3.94,4.64,4.83,16.24,5.99,,,7.96,,,,,,,,,,,,,,
8-Jan-09,7.35,14.86,4.27,5.02,39.37,16.36,4.12,4.56,4.80,16.54,6.25,,,7.52,,,,,,,,,,,,,,
9-Jan-09,7.33,14.93,4.24,5.05,39.47,16.39,4.10,4.54,4.82,16.32,6.29,,,7.60,,,,,,,,,,,,,,
12-Jan-09,7.46,15.01,4.46,5.15,39.58,16.47,4.21,4.63,4.92,16.47,6.41,,,7.55,,,,,,,,,,,,,,
13-Jan-09,7.49,15.02,4.47,5.22,39.63,16.46,4.22,4.70,4.93,16.49,6.44,,,7.53,,,,,,,,,,,,,,
14-Jan-09,7.61,15.10,4.60,5.32,38.29,16.40,4.37,4.83,5.03,16.61,6.55,,,7.50,,,,,,,,,,,,,,
15-Jan-09,7.67,14.15,4.66,5.40,37.52,16.11,4.45,4.87,5.09,16.85,6.72,,,6.48,,,,,,,,,,,,,,
16-Jan-09,7.57,14.05,4.51,5.21,37.48,15.53,4.41,4.81,5.02,16.88,6.65,,,6.48,,,,,,,,,,,,,,
20-Jan-09,7.67,13.75,4.61,5.32,37.10,15.39,4.54,4.79,5.07,17.50,6.68,,,6.07,,,,,,,,,,,,,,
21-Jan-09,7.56,13.30,4.49,5.22,37.10,15.57,4.37,4.63,4.88,17.63,6.53,,,5.73,,,,,,,,,,,,,,
22-Jan-09,7.49,13.28,4.39,5.17,37.13,15.35,4.32,4.56,4.80,17.42,6.55,,,5.79,,,,,,,,,,,,,,
23-Jan-09,7.46,12.95,4.33,5.14,37.13,15.14,4.31,4.58,4.76,17.27,6.61,,,5.49,,,,,,,,,,,,,,
26-Jan-09,7.39,12.92,4.25,5.04,37.15,15.10,4.25,4.47,4.70,17.27,6.57,,,5.53,,,,,,,,,,,,,,
27-Jan-09,7.46,12.73,4.31,5.00,38.61,15.10,4.38,4.56,4.84,17.21,6.65,,,5.27,,,,,,,,,,,,,,
28-Jan-09,7.27,11.75,4.15,4.80,37.47,14.80,4.24,4.30,4.64,17.09,6.39,,,4.47,,,,,,,,,,,,,,
29-Jan-09,7.25,11.63,4.13,4.78,38.35,14.89,4.19,4.20,4.55,17.37,6.27,,,4.38,,,,,,,,,,,,,,
30-Jan-09,7.14,11.59,4.09,4.72,38.42,14.95,4.11,4.16,4.45,17.30,6.13,,,4.45,,,,,,,,,,,,,,
2-Feb-09,7.29,10.37,4.26,4.89,38.77,15.07,4.31,4.31,4.62,17.44,6.17,,,3.08,,,,,,,,,,,,,,
3-Feb-09,7.20,10.52,4.14,4.76,38.84,15.07,4.26,4.18,4.48,17.36,6.02,,,3.32,,,,,,,,,,,,,,
4-Feb-09,7.25,10.47,4.19,4.76,39.28,15.35,4.36,4.21,4.49,17.44,5.99,,,3.22,,,,,,,,,,,,,,
5-Feb-09,7.33,10.49,4.29,4.79,39.34,15.47,4.32,4.27,4.59,17.88,6.10,,,3.16,,,,,,,,,,,,,,
6-Feb-09,7.19,10.42,4.14,4.64,39.33,15.41,4.05,4.19,4.54,17.77,5.96,,,3.24,,,,,,,,,,,,,,
9-Feb-09,7.13,10.38,4.09,4.57,39.33,15.37,3.98,4.16,4.50,17.74,5.92,,,3.25,,,,,,,,,,,,,,
10-Feb-09,7.36,10.56,4.26,4.75,39.53,15.78,4.24,4.30,4.64,18.34,6.12,,,3.20,,,,,,,,,,,,,,
11-Feb-09,7.49,11.15,4.39,4.89,34.80,16.37,4.51,4.39,4.78,18.41,6.25,,,3.66,,,,,,,,,,,,,,
12-Feb-09,7.58,11.19,4.51,4.97,34.87,16.45,4.62,4.46,4.81,18.49,6.29,,,3.62,,,,,,,,,,,,,,
13-Feb-09,7.36,11.05,4.26,4.77,34.77,16.18,4.40,4.25,4.62,18.12,6.09,,,3.69,,,,,,,,,,,,,,
17-Feb-09,7.61,11.52,4.51,5.00,34.97,16.94,4.66,4.38,4.83,18.35,6.35,,,3.91,,,,,,,,,,,,,,
18-Feb-09,7.46,11.43,4.41,4.91,34.68,16.98,4.50,4.25,4.77,17.63,6.28,,,3.96,,,,,,,,,,,,,,
19-Feb-09,7.22,11.33,4.17,4.71,34.63,17.24,4.30,4.08,4.61,16.51,6.10,,,4.11,,,,,,,,,,,,,,
20-Feb-09,7.28,11.33,4.27,4.77,34.86,17.49,4.33,4.10,4.57,16.78,6.09,,,4.05,,,,,,,,,,,,,,
23-Feb-09,7.39,11.39,4.38,4.88,34.25,17.98,4.44,4.19,4.72,16.86,6.19,,,3.99,,,,,,,,,,,,,,
24-Feb-09,7.34,11.35,4.30,4.81,35.06,17.91,4.36,4.17,4.72,16.79,6.19,,,4.01,,,,,,,,,,,,,,
25-Feb-09,7.18,11.22,4.19,4.68,34.27,17.07,4.16,3.99,4.60,16.68,6.00,,,4.05,,,,,,,,,,,,,,
26-Feb-09,7.14,11.47,4.18,4.63,34.28,17.08,4.17,3.91,4.54,16.43,5.94,,,4.33,,,,,,,,,,,,,,
27-Feb-09,7.11,11.47,4.20,4.60,34.33,17.27,4.29,3.83,4.50,16.44,5.87,,,4.36,,,,,,,,,,,,,,
2-Mar-09,7.29,11.81,4.41,4.80,34.64,17.72,4.58,3.94,4.62,16.52,5.97,,,4.52,,,,,,,,,,,,,,
3-Mar-09,7.30,11.87,4.40,4.82,34.56,18.02,4.60,3.94,4.60,16.35,5.95,,,4.57,,,,,,,,,,,,,,
4-Mar-09,7.20,11.80,4.33,4.72,34.59,17.62,4.53,3.83,4.55,15.80,5.90,,,4.61,,,,,,,,,,,,,,
5-Mar-09,7.46,11.97,4.57,4.99,34.76,18.27,4.85,4.08,4.80,16.20,6.09,,,4.52,,,,,,,,,,,,,,
6-Mar-09,7.49,12.24,4.56,5.06,34.77,18.90,4.83,4.12,4.82,16.33,6.10,,,4.75,,,,,,,,,,,,,,
9-Mar-09,7.48,12.48,4.53,4.98,34.75,19.08,4.85,4.06,4.76,16.50,6.06,,,5.00,,,,,,,,,,,,,,
10-Mar-09,7.35,12.39,4.41,4.86,34.70,18.74,4.68,3.99,4.70,16.22,5.93,,,5.04,,,,,,,,,,,,,,
11-Mar-09,7.38,12.44,4.46,4.96,34.81,18.09,4.70,4.09,4.80,16.18,5.99,,,5.06,,,,,,,,,,,,,,
12-Mar-09,7.33,12.47,4.45,4.95,34.87,18.10,4.53,4.13,4.87,15.87,6.03,,,5.14,,,,,,,,,,,,,,
13-Mar-09,7.30,12.50,4.41,4.87,34.93,18.28,4.48,4.13,4.86,15.84,6.05,,,5.19,,,,,,,,,,,,,,
16-Mar-09,7.20,12.45,4.30,4.81,34.92,18.15,4.34,4.00,4.77,15.68,5.97,,,5.25,,,,,,,,,,,,,,
17-Mar-09,7.19,12.40,4.28,4.74,34.91,18.48,4.34,3.99,4.70,15.80,5.99,,,5.21,,,,,,,,,,,,,,
18-Mar-09,7.38,12.84,4.38,4.98,35.37,18.85,4.49,4.30,5.02,15.77,6.40,,,5.46,,,,,,,,,,,,,,
19-Mar-09,7.19,12.47,4.23,4.79,35.33,18.38,4.32,4.10,4.80,15.36,6.33,,,5.28,,LATINO,7.45914,,,,,,,,,,,
20-Mar-09,7.21,12.45,4.25,4.78,35.35,18.84,4.33,4.08,4.76,15.58,6.29,,,5.24,,,,,,,,,,,,,,
23-Mar-09,7.20,12.46,4.18,4.75,35.38,19.09,4.31,4.12,4.76,15.71,6.21,,,5.26,,,,,,,,,,,,,,
24-Mar-09,7.22,12.42,4.20,4.75,35.38,19.08,4.34,4.18,4.78,15.89,6.23,,,5.20,,,,,,,,,,,,,,
25-Mar-09,7.20,11.74,4.17,4.66,36.98,19.60,4.33,4.15,4.67,15.99,6.14,,,4.55,,,,,,,,,,,,,,
26-Mar-09,7.16,11.50,4.10,4.70,37.02,19.03,4.23,4.13,4.72,15.90,6.25,,,4.34,,,,,,,,,,,,,,
27-Mar-09,7.17,11.35,4.13,4.68,37.00,19.27,4.26,4.13,4.72,15.79,6.26,,,4.18,,,,,,,,,,,,,,
30-Mar-09,7.27,11.41,4.26,4.84,36.87,19.32,4.40,4.22,4.77,15.88,6.32,,,4.14,,,,,,,,,,,,,,
31-Mar-09,7.24,11.18,4.24,4.86,35.68,18.94,4.41,4.25,4.81,15.70,6.36,,,3.94,,,,,,,,,,,,,,
1-Apr-09,7.25,11.21,4.26,4.93,35.19,18.93,4.38,4.31,4.85,15.71,6.40,,,3.96,,,,,,,,,,,,,,
2-Apr-09,7.03,10.46,4.11,4.75,35.14,18.64,3.97,4.15,4.71,15.34,6.28,,,3.43,,,,,,,,,,,,,,
3-Apr-09,6.73,10.06,3.82,4.45,33.94,18.33,3.69,3.93,4.49,14.57,6.07,,,3.32,,,,,,,,,,,,,,
6-Apr-09,6.67,9.79,3.77,4.42,33.96,18.08,3.62,3.93,4.41,14.39,6.01,,,3.12,,,,,,,,,,,,,,
7-Apr-09,6.73,9.83,3.82,4.43,34.15,18.32,3.70,3.95,4.41,14.61,6.05,,,3.10,,,,,,,,,,,,,,
8-Apr-09,6.63,9.62,3.75,4.37,34.17,17.86,3.69,3.87,4.38,13.99,5.99,,,2.99,,,,,,,,,,,,,,
9-Apr-09,6.52,9.55,3.67,4.24,34.15,17.34,3.58,3.74,4.28,13.85,5.87,,,3.03,,,,,,,,,,,,,,
13-Apr-09,6.49,9.55,3.68,4.22,34.18,17.28,3.53,3.59,4.26,13.85,5.86,,,3.06,,,,,,,,,,,,,,
14-Apr-09,6.57,9.71,3.80,4.35,34.35,17.52,3.63,3.56,4.26,13.85,5.94,,,3.14,,,,,,,,,,,,,,
15-Apr-09,6.56,9.73,3.88,4.31,34.46,17.55,3.71,3.61,4.22,13.43,5.79,,,3.17,,,,,,,,,,,,,,
16-Apr-09,6.45,9.66,3.87,4.13,34.43,17.61,3.60,3.50,4.12,12.96,5.70,,,3.21,,,,,,,,,,,,,,
17-Apr-09,6.41,9.32,3.81,4.00,34.37,17.56,3.58,3.39,4.05,13.21,5.62,,,2.91,,,,,,,,,,,,,,
20-Apr-09,6.61,9.65,3.98,4.23,34.12,18.38,3.83,3.54,4.15,13.57,5.76,,,3.03,,,,,,,,,,,,,,
21-Apr-09,6.54,9.60,3.91,4.06,34.11,17.90,3.84,3.46,4.11,13.47,5.70,,,3.05,,,,,,,,,,,,,,
22-Apr-09,6.47,9.54,3.86,3.98,34.15,17.81,3.74,3.39,4.04,13.30,5.63,,,3.07,,,,,,,,,,,,,,
23-Apr-09,6.50,9.57,3.89,4.06,33.74,17.94,3.72,3.43,4.07,13.33,5.60,,,3.08,,,,,,,,,,,,,,
24-Apr-09,6.35,9.52,3.75,3.90,33.72,17.50,3.58,3.33,3.96,13.01,5.52,,,3.16,,,,,,,,,,,,,,
27-Apr-09,6.45,9.60,3.83,3.96,33.83,17.47,3.77,3.42,3.98,13.27,5.59,,,3.14,,,,,,,,,,,,,,
28-Apr-09,6.35,9.52,3.69,3.79,33.79,17.77,3.61,3.29,3.89,13.28,5.50,,,3.18,,,,,,,,,,,,,,
29-Apr-09,6.20,9.44,3.58,3.51,33.82,17.69,3.51,3.08,3.63,13.32,5.34,,,3.23,,,,,,,,,,,,,,
30-Apr-09,6.10,9.44,3.53,3.53,33.85,17.66,3.50,3.04,3.53,13.14,5.25,,,3.33,,,,,,,,,,,,,,
1-May-09,6.06,9.40,3.49,3.49,33.86,17.64,3.44,3.00,3.49,13.12,5.18,,,3.34,,,,,,,,,,,,,,
4-May-09,5.83,8.72,3.30,3.27,33.60,16.85,3.20,2.83,3.39,12.65,5.01,,,2.88,,,,,,,,,,,,,,
5-May-09,5.81,9.16,3.29,3.30,33.92,15.51,3.23,2.90,3.46,12.47,4.98,,,3.35,,,,,,,,,,,,,,
6-May-09,5.63,9.05,3.13,3.22,34.34,14.45,3.06,2.85,3.42,11.87,4.88,,,3.42,,,,,,,,,,,,,,
7-May-09,5.51,8.80,3.05,3.16,34.27,13.79,2.94,2.83,3.22,11.89,4.59,,,3.29,,,,,,,,,,,,,,
8-May-09,5.52,8.69,3.09,3.16,34.52,14.09,2.96,2.81,3.21,11.89,4.51,,,3.17,,,,,,,,,,,,,,
11-May-09,5.68,8.81,3.23,3.32,34.66,14.33,3.14,3.00,3.31,12.37,4.57,,,3.13,,,,,,,,,,,,,,
12-May-09,5.74,8.82,3.24,3.34,33.83,15.10,3.14,3.03,3.31,12.82,4.54,,,3.08,,,,,,,,,,,,,,
